Year,State,HAI,Facility1,Facility1_ID,County,Infection_Count,Num_patients
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, San Rafael",110000944.0,Marin,1.0,19938.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kentfield Rehabilitation & Specialty Hospital,110000946.0,Marin,0.0,20067.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Marin General Hospital,110000953.0,Marin,3.0,38854.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Novato Community Hospital,110000982.0,Marin,0.0,6114.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Good Samaritan Hospital, Bakersfield",120000319.0,Kern,0.0,5717.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Delano Regional Medical Center,120000336.0,Kern,0.0,9566.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Bakersfield Memorial Hospital,120000338.0,Kern,8.0,65729.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kern Medical Center,120000342.0,Kern,2.0,42430.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kern Valley Healthcare District,120000344.0,Kern,1.0,2821.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Hospital,120000404.0,Kern,3.0,21353.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Ridgecrest Regional Hospital,120000409.0,Kern,1.0,7009.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Joaquin Community Hospital,120000411.0,Kern,2.0,75232.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Medical Center Tehachapi Valley,120000413.0,Kern,0.0,5490.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Healthsouth Bakersfield Rehabilitation Hospital,120000555.0,Kern,0.0,22533.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Southwest Hospital,120000701.0,Kern,1.0,27429.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Bakersfield Heart Hospital,120001330.0,Kern,0.0,13315.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kaweah Delta Medical Center,120001444.0,Tulare,10.0,108616.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kaweah Delta Medical Center Rehabilitation Hospital,120001444.0,Tulare,0.0,2823.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sierra View Medical Center,120001464.0,Tulare,0.0,21196.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Tulare Regional Medical Center,120001467.0,Tulare,1.0,15189.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Alameda Hospital,140000011.0,Alameda,0.0,16784.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Alta Bates Summit Medical Center - Alta Bates Campus,140000012.0,Alameda,3.0,65871.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Children's Hospital & Research Center Oakland,140000014.0,Alameda,0.0,45872.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Delta Medical Center,140000016.0,Contra Costa,3.0,28676.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Highland Hospital,140000034.0,Alameda,3.0,52321.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),St Rose Hospital,140000041.0,Alameda,2.0,24904.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Washington Hospital,140000118.0,Alameda,1.0,59250.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, San Francisco Bay Area",140000148.0,Alameda,2.0,22195.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Eden Medical Center,140000183.0,Alameda,3.0,39854.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),John Muir Medical Center - Walnut Creek Campus,140000187.0,Contra Costa,6.0,89855.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"John Muir Medical Center - Walnut Creek Campus, Rehabilitation Unit",140000187.0,Contra Costa,0.0,7809.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Oakland/Richmond",140000188.0,Alameda,5.0,94578.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Walnut Creek",140000190.0,Contra Costa,2.0,56675.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Contra Costa Regional Medical Center,140000195.0,Contra Costa,1.0,42220.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),John Muir Medical Center - Concord Campus,140000196.0,Contra Costa,3.0,50703.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Alta Bates Summit Medical Center,140000425.0,Alameda,3.0,57543.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Alta Bates Summit Medical Center, Rehabilitation Unit",140000425.0,Alameda,0.0,18421.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Ramon Regional Medical Center,140000704.0,Contra Costa,0.0,20982.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Valleycare Medical Center,140000797.0,Alameda,0.0,37066.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Fremont",140001086.0,Alameda,0.0,16478.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Santa Rosa Memorial Hospital,140001268.0,Sonoma,2.0,66278.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Santa Rosa Memorial Hospital, Rehabilitation Unit",140001268.0,Sonoma,0.0,3774.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sonoma Developmental Center,150000050.0,Sonoma,0.0,44.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Fairview Developmental Center,170001767.0,Orange,0.0,404.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Porterville Developmental Center,170001874.0,Tulare,0.0,636.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),California Pacific Medical Center - California West Campus Hospital,220000002.0,San Francisco,1.0,33854.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Chinese Hospital,220000003.0,San Francisco,0.0,6390.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Mateo Medical Center,220000007.0,San Mateo,2.0,13181.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, San Francisco",220000008.0,San Francisco,2.0,62791.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, South San Francisco",220000009.0,San Mateo,0.0,22662.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Redwood City",220000010.0,San Mateo,1.0,29674.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Laguna Honda Hospital & Rehabilitation Center,220000012.0,San Francisco,0.0,194.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Laguna Honda Hospital & Rehabilitation Center, Rehabilitation Unit",220000012.0,San Francisco,0.0,740.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mills-Peninsula Medical Center,220000017.0,San Mateo,3.0,52189.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),California Pacific Medical Center - St. Luke's Campus Hospital,220000018.0,San Francisco,1.0,18423.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Zuckerberg San Francisco General Hospital and Trauma Center,220000019.0,San Francisco,6.0,90565.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),California Pacific Medical Center - Pacific Campus Hospital,220000022.0,San Francisco,6.0,78442.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),California Pacific Medical Center - Davies Campus Hospital,220000023.0,San Francisco,0.0,18700.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"California Pacific Medical Center - Davies Campus Hospital, Rehabilitation Unit",220000023.0,San Francisco,0.0,11097.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sequoia Hospital,220000025.0,San Mateo,0.0,25391.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Seton Medical Center,220000026.0,San Mateo,1.0,29852.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Saint Francis Memorial Hospital,220000029.0,San Francisco,2.0,21576.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Saint Francis Memorial Hospital, Rehabilitation Unit",220000029.0,San Francisco,0.0,5064.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),St. Mary's Medical Center,220000030.0,San Francisco,2.0,19334.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"St. Mary's Medical Center, Rehabilitation Unit",220000030.0,San Francisco,0.0,4871.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),UCSF Medical Center,220000031.0,San Francisco,14.0,226441.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Menlo Park Surgical Hospital,220000716.0,San Mateo,0.0,283.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Orchard Hospital,230000001.0,Butte,0.0,15.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Eastern Plumas Hospital - Portola Campus,230000004.0,Plumas,0.0,1061.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Feather River Hospital,230000005.0,Butte,0.0,13721.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Glenn Medical Center,230000006.0,Glenn,0.0,1488.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Banner Lassen Medical Center,230000008.0,Lassen,0.0,4137.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mayers Memorial Hospital,230000009.0,Shasta,0.0,2363.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Medical Center Redding,230000010.0,Shasta,4.0,59133.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Modoc Medical Center,230000011.0,Modoc,0.0,526.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Medical Center Mt. Shasta,230000012.0,Siskiyou,0.0,3062.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Enloe Medical Center - Esplanade,230000013.0,Butte,2.0,73437.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Oroville Hospital,230000014.0,Butte,1.0,42977.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Plumas District Hospital,230000015.0,Plumas,0.0,1904.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Shasta Regional Medical Center,230000016.0,Shasta,5.0,31815.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Seneca District Hospital,230000017.0,Plumas,0.0,622.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Fairchild Medical Center,230000019.0,Siskiyou,0.0,4574.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),St. Elizabeth Community Hospital,230000020.0,Tehama,2.0,9831.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Trinity Hospital,230000022.0,Trinity,0.0,2690.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Rideout Memorial Hospital,230000261.0,Yuba,4.0,56678.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sierra Nevada Memorial Hospital,230000262.0,Nevada,2.0,18674.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Tahoe Forest Hospital,230000265.0,Nevada,0.0,5166.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Enloe Rehabilitation Center,230000405.0,Butte,0.0,7017.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Vibra Hospital of Northern California,230000422.0,Shasta,3.0,17040.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Patients' Hospital of Redding,230000444.0,Shasta,0.0,521.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Barstow Community Hospital,240000001.0,San Bernardino,0.0,7788.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Bear Valley Community Hospital,240000002.0,San Bernardino,0.0,1390.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Chino Valley Medical Center,240000003.0,San Bernardino,1.0,17497.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mammoth Hospital,240000005.0,Mono,0.0,1468.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Montclair Hospital Medical Center,240000009.0,San Bernardino,0.0,10668.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Hi-Desert Medical Center,240000014.0,San Bernardino,0.0,8274.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Fontana",240000024.0,San Bernardino,1.0,97168.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Loma Linda University East Campus Hospital,240000025.0,San Bernardino,0.0,13735.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Loma Linda University East Campus Hospital, Rehabilitation Unit",240000025.0,San Bernardino,0.0,18687.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Loma Linda University Medical Center,240000027.0,San Bernardino,9.0,101035.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Colorado River Medical Center,240000034.0,San Bernardino,0.0,1536.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Northern Inyo Hospital,240000037.0,Inyo,0.0,4320.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, Ontario",240000040.0,San Bernardino,7.0,27955.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Redlands Community Hospital,240000046.0,San Bernardino,1.0,47221.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Antonio Regional Hospital,240000053.0,San Bernardino,2.0,59638.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Victor Valley Global Medical Center,240000054.0,San Bernardino,0.0,22633.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Community Hospital of San Bernardino,240000082.0,San Bernardino,1.0,26105.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Arrowhead Regional Medical Center,240000100.0,San Bernardino,5.0,114022.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Southern Inyo Hospital,240000102.0,Inyo,0.0,9.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),St. Bernardine Medical Center,240000103.0,San Bernardino,4.0,68142.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"St. Mary Medical Center, Apple Valley",240000104.0,San Bernardino,3.0,67442.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Ballard Rehabilitation Hospital,240001218.0,San Bernardino,0.0,14607.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Desert Valley Hospital,240001330.0,San Bernardino,0.0,36090.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, Rancho",240001515.0,San Bernardino,1.0,18590.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, Riverside",250000004.0,Riverside,3.0,12248.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Corona Regional Medical Center,250000006.0,Riverside,3.0,26617.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Desert Regional Medical Center,250000008.0,Riverside,7.0,96405.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Desert Regional Medical Center, Rehabilitation Unit",250000008.0,Riverside,1.0,2906.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Eisenhower Medical Center,250000011.0,Riverside,3.0,74127.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Eisenhower Medical Center, Rehabilitation Unit",250000011.0,Riverside,0.0,4329.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Hemet Valley Medical Center,250000012.0,Riverside,6.0,44182.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),John F. Kennedy Memorial Hospital,250000017.0,Riverside,0.0,23136.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Palo Verde Hospital,250000042.0,Riverside,0.0,2615.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Parkview Community Hospital Medical Center,250000044.0,Riverside,7.0,43484.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Riverside Community Hospital,250000049.0,Riverside,7.0,103268.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Riverside University Health System - Medical Center,250000050.0,Riverside,5.0,103881.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Gorgonio Memorial Hospital,250000101.0,Riverside,1.0,16992.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Southwest Healthcare System, Wildomar",250000344.0,Riverside,2.0,33228.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Southwest Healthcare System, Murrieta",250000507.0,Riverside,0.0,28436.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Riverside",250000707.0,Riverside,2.0,54360.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Menifee Valley Medical Center,250000727.0,Riverside,0.0,10926.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Methodist Hospital of Sacramento,30000037.0,Sacramento,2.0,41096.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Amador Hospital,30000108.0,Amador,0.0,9046.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Auburn Faith Hospital,30000109.0,Placer,0.0,12107.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),University of California Davis Medical Center,30000113.0,Sacramento,16.0,186887.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"University of California Davis Medical Center, Rehabilitation Unit",30000113.0,Sacramento,0.0,5450.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Barton Memorial Hospital,30000114.0,El Dorado,0.0,7366.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Dameron Hospital,30000117.0,San Joaquin,1.0,27516.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Doctors Hospital of Manteca,30000118.0,San Joaquin,1.0,14899.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mark Twain Medical Center,30000120.0,Calaveras,0.0,3612.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Marshall Medical Center,30000121.0,El Dorado,0.0,21794.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Doctors Medical Center,30000122.0,Stanislaus,15.0,136495.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Memorial Medical Center,30000123.0,Stanislaus,4.0,82621.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy General Hospital,30000124.0,Sacramento,3.0,63081.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Mercy General Hospital, Rehabilitation Unit",30000124.0,Sacramento,0.0,6121.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Emanuel Medical Center,30000125.0,Stanislaus,0.0,38903.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy San Juan Medical Center,30000127.0,Sacramento,3.0,101063.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Central Valley Specialty Hospital,30000129.0,Stanislaus,2.0,29774.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Sacramento",30000130.0,Sacramento,4.0,50703.0
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Oak Valley Hospital District,30000131.0,Stanislaus,0.0,3377.0
