Year,State,HAI,Facility1,Facility1_ID,County,Infection_Count,Num_patients
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Ramon Regional Medical Center,140000704.0,Contra Costa,1.0,18579.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Delta Medical Center,140000016.0,Contra Costa,1.0,31139.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"John Muir Medical Center, Walnut Creek Campus, Rehabilitation Unit",140000187.0,Contra Costa,0.0,7897.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Coast Hospital,110000049.0,Del Norte,0.0,7986.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Sutter Coast Hospital, Rehabilitation Unit",110000049.0,Del Norte,0.0,2313.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Barton Memorial Hospital,30000114.0,El Dorado,0.0,7503.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Marshall Medical Center,30000121.0,El Dorado,2.0,21938.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Reedley,40000124.0,Fresno,0.0,6795.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Selma,40000122.0,Fresno,0.0,6169.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Clovis Community Medical Center,40000095.0,Fresno,0.0,69250.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Coalinga Regional Medical Center,40000096.0,Fresno,0.0,261.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Community Regional Medical Center,40000101.0,Fresno,8.0,190252.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Fresno Heart and Surgical Hospital,40001397.0,Fresno,0.0,11788.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Fresno Surgical Hospital,40000254.0,Fresno,0.0,2605.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Fresno",40000949.0,Fresno,0.0,35723.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Saint Agnes Medical Center,40000126.0,Fresno,8.0,111613.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Community Regional Medical Center, Rehabilitation Unit",40000101.0,Fresno,1.0,9666.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Joaquin Valley Rehabilitation Hospital,40000613.0,Fresno,0.0,18912.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Glenn Medical Center,230000006.0,Glenn,0.0,4784.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mad River Community Hospital,110000021.0,Humboldt,0.0,9167.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"St. Joseph Hospital, Eureka",110000067.0,Humboldt,0.0,33360.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Jerold Phelps Community Hospital,110000057.0,Humboldt,0.0,1171.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Redwood Memorial Hospital,110000045.0,Humboldt,0.0,5515.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),The General Hospital,110000069.0,Humboldt,0.0,2546.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),El Centro Regional Medical Center,90000040.0,Imperial,0.0,26701.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Pioneers Memorial Healthcare District,90000146.0,Imperial,0.0,22280.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Northern Inyo Hospital,240000037.0,Inyo,0.0,4298.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Bakersfield,120000411.0,Kern,2.0,74286.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Bakersfield Heart Hospital,120001330.0,Kern,0.0,12029.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Bakersfield Memorial Hospital,120000338.0,Kern,6.0,69821.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Delano Regional Medical Center,120000336.0,Kern,0.0,9482.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Good Samaritan Hospital, Bakersfield",120000319.0,Kern,0.0,5040.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kern Medical Center,120000342.0,Kern,4.0,42030.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Hospital,120000404.0,Kern,0.0,17898.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mercy Southwest Hospital,120000701.0,Kern,0.0,24549.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Tehachapi Valley,120000413.0,Kern,0.0,335.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Kern Valley Healthcare District,120000344.0,Kern,0.0,2448.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Ridgecrest Regional Hospital,120000409.0,Kern,0.0,6997.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Healthsouth Bakersfield Rehabilitation Hospital,120000555.0,Kern,0.0,21911.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Hanford,630012960.0,Kings,0.0,43542.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Clearlake,110000044.0,Lake,0.0,5823.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sutter Lakeside Hospital,110000019.0,Lake,0.0,6841.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Banner Lassen Medical Center,230000008.0,Lassen,0.0,4214.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health Glendale,930000059.0,Los Angeles,5.0,78729.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Adventist Health White Memorial,930000191.0,Los Angeles,2.0,85410.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Alhambra Hospital Medical Center,930000005.0,Los Angeles,0.0,20635.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Antelope Valley Hospital,930000008.0,Los Angeles,5.0,89445.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Beverly Hospital,930000012.0,Los Angeles,2.0,38945.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"California Hospital Medical Center, Los Angeles",930000002.0,Los Angeles,2.0,74952.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Casa Colina Hospital,930000020.0,Los Angeles,0.0,4485.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Cedars-Sinai Marina Del Rey Hospital,930000044.0,Los Angeles,0.0,15010.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Cedars-Sinai Medical Center,930000004.0,Los Angeles,13.0,276262.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Centinela Hospital Medical Center,930000022.0,Los Angeles,7.0,62801.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Children's Hospital Los Angeles,930000034.0,Los Angeles,0.0,115664.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),City of Hope Helford Clinical Research Hospital,930000036.0,Los Angeles,9.0,75335.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Coast Plaza Hospital,930000038.0,Los Angeles,0.0,10860.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),College Medical Center,930000114.0,Los Angeles,1.0,28593.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Community Hospital Long Beach,930000082.0,Los Angeles,0.0,5666.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Community Hospital of Huntington Park,930000040.0,Los Angeles,0.0,13867.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),East Los Angeles Doctors Hospital,930000053.0,Los Angeles,0.0,12536.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Emanate Health Foothill Presbyterian Hospital,930000056.0,Los Angeles,4.0,23963.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Emanate Health Inter-Community Hospital,930000070.0,Los Angeles,1.0,33674.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Emanate Health Queen of the Valley Hospital,930000132.0,Los Angeles,1.0,58302.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Encino Hospital Medical Center,930000054.0,Los Angeles,1.0,12369.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Garfield Medical Center,930000058.0,Los Angeles,2.0,52255.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Glendale Memorial Hospital and Health Center,930000093.0,Los Angeles,0.0,44550.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Glendora Community Hospital,930000060.0,Los Angeles,0.0,15533.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Good Samaritan Hospital, Los Angeles",930000068.0,Los Angeles,5.0,69215.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Greater El Monte Community Hospital,930000062.0,Los Angeles,0.0,16107.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Henry Mayo Newhall Hospital,930000063.0,Los Angeles,1.0,52068.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Hollywood Presbyterian Medical Center,930000065.0,Los Angeles,4.0,57840.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Huntington Memorial Hospital,930000026.0,Los Angeles,3.0,117610.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Baldwin Park",930001543.0,Los Angeles,2.0,49863.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Downey",930000074.0,Los Angeles,0.0,88875.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Los Angeles",930000072.0,Los Angeles,4.0,126109.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Panorama City",930000050.0,Los Angeles,0.0,42699.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, South Bay",930000071.0,Los Angeles,2.0,49490.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, West LA",930000076.0,Los Angeles,1.0,41934.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kaiser Foundation Hospital, Woodland Hills",930000290.0,Los Angeles,3.0,38330.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Keck Hospital of USC,930000912.0,Los Angeles,1.0,82983.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),LAC/Harbor UCLA Medical Center,60000027.0,Los Angeles,8.0,87184.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),LAC/Olive View UCLA Medical Center,60000038.0,Los Angeles,5.0,52431.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),LAC/Rancho Los Amigos National Rehabilitation Center,60000028.0,Los Angeles,0.0,19387.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),LAC+USC Medical Center,60000040.0,Los Angeles,14.0,169373.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Lakewood Regional Medical Center,930000047.0,Los Angeles,3.0,40369.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Los Angeles Community Hospital,930000085.0,Los Angeles,1.0,27589.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Martin Luther King Jr. Community Hospital,60000035.0,Los Angeles,1.0,40012.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Memorial Hospital of Gardena,930000092.0,Los Angeles,1.0,24595.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),MemorialCare Long Beach Medical Center,930000095.0,Los Angeles,6.0,95975.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),MemorialCare Miller Children's & Women's Hospital Long Beach,930001709.0,Los Angeles,3.0,64997.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Methodist Hospital of Southern California,930000096.0,Los Angeles,0.0,69303.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Miracle Mile Medical Center,930000158.0,Los Angeles,0.0,348.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Mission Community Hospital,930000027.0,Los Angeles,2.0,44713.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Monterey Park Hospital,930000108.0,Los Angeles,3.0,19898.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Northridge Hospital Medical Center,930000111.0,Los Angeles,6.0,51298.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Norwalk Community Hospital,930000112.0,Los Angeles,1.0,14477.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Olympia Medical Center,930000105.0,Los Angeles,6.0,23436.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Pacifica Hospital of the Valley,930000133.0,Los Angeles,0.0,18199.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Palmdale Regional Medical Center,930000077.0,Los Angeles,1.0,33803.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"PIH Health Hospital, Downey",930000052.0,Los Angeles,0.0,29223.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"PIH Health Hospital, Whittier",930000099.0,Los Angeles,3.0,81051.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Pomona Valley Hospital Medical Center,930000123.0,Los Angeles,7.0,99876.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Holy Cross Medical Center,930000066.0,Los Angeles,6.0,79599.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Little Company of Mary Medical Center San Pedro,930000157.0,Los Angeles,0.0,21537.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Little Company of Mary Medical Center Torrance,930000081.0,Los Angeles,0.0,74694.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Saint John's Health Center,930000100.0,Los Angeles,1.0,61334.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Saint Joseph Medical Center,930000101.0,Los Angeles,5.0,81508.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Providence Tarzana Medical Center,930000091.0,Los Angeles,2.0,59583.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Ronald Reagan UCLA Medical Center,930000162.0,Los Angeles,9.0,149733.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Saint Francis Medical Center,930000128.0,Los Angeles,7.0,110466.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Saint Vincent Medical Center,930000104.0,Los Angeles,3.0,51694.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Dimas Community Hospital,930000125.0,Los Angeles,1.0,13400.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),San Gabriel Valley Medical Center,930000041.0,Los Angeles,0.0,42784.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Santa Monica - UCLA Medical Center and Orthopaedic Hospital,930000049.0,Los Angeles,4.0,83230.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Sherman Oaks Hospital,930000140.0,Los Angeles,2.0,22105.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Silver Lake Medical Center,930000035.0,Los Angeles,1.0,15382.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Southern California Hospital at Culver City,930000015.0,Los Angeles,2.0,36578.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Southern California Hospital at Hollywood,930000064.0,Los Angeles,0.0,23060.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"St. Mary Medical Center, Long Beach",930000103.0,Los Angeles,4.0,56132.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Torrance Memorial Medical Center,930000127.0,Los Angeles,10.0,98824.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),USC Kenneth Norris Jr. Cancer Hospital,930000163.0,Los Angeles,1.0,14940.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),USC Verdugo Hills Hospital,930000187.0,Los Angeles,0.0,18719.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Valley Presbyterian Hospital,930000129.0,Los Angeles,4.0,67132.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),West Covina Medical Center,930000188.0,Los Angeles,0.0,1884.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),West Hills Hospital & Medical Center,930000028.0,Los Angeles,3.0,42494.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Whittier Hospital Medical Center,930000151.0,Los Angeles,0.0,28170.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Catalina Island Medical Center,930000013.0,Los Angeles,0.0,399.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Barlow Respiratory Hospital,930000014.0,Los Angeles,3.0,28818.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, Baldwin Park",930000144.0,Los Angeles,6.0,22924.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, La Mirada",930000089.0,Los Angeles,1.0,16298.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, Los Angeles",930000088.0,Los Angeles,19.0,28483.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, San Gabriel Valley",930000042.0,Los Angeles,5.0,20135.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Kindred Hospital, South Bay",930000039.0,Los Angeles,3.0,17595.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Monrovia Memorial Hospital,930000107.0,Los Angeles,1.0,10288.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Promise Hospital of East Los Angeles, Suburban Campus",930000033.0,Los Angeles,4.0,34235.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Adventist Health Glendale, Rehabilitation Unit",930000059.0,Los Angeles,0.0,7022.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Adventist Health White Memorial, Rehabilitation Unit",930000191.0,Los Angeles,0.0,2973.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Alhambra Hospital Medical Center, Rehabilitation Unit",930000005.0,Los Angeles,0.0,3310.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),California Rehabilitation Institute,930000031.0,Los Angeles,0.0,37662.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),Casa Colina Hospital,930000020.0,Los Angeles,0.0,21866.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Centinela Hospital Medical Center, Rehabilitation Unit",930000022.0,Los Angeles,0.0,3259.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Emanate Health Queen of the Valley Hospital, Rehabilitation Unit",930000132.0,Los Angeles,0.0,3603.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Encino Hospital Medical Center, Rehabilitation Unit",930000054.0,Los Angeles,0.0,3573.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Garfield Medical Center, Rehabilitation Unit",930000058.0,Los Angeles,0.0,6041.0
2018,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),"Glendale Memorial Hospital and Health Center, Rehabilitation Unit",930000093.0,Los Angeles,0.0,3378.0
